proceedings of the ieee symposium on reliable distributed systems,0,0
microprocessors and microsystems,0,0
international journal of distance education technologies,1.0,128
journal of location based services,0.995207667732,95
international journal of web engineering and technology,0.99658411614,219
wseas transactions on signal processing,0.984148550725,179
bulletin of the polish academy of sciences technical sciences,0,0
jisuanji xuebaochinese journal of computers,0,0
optical switching and networking,0.990681233933,282
systems engineering,0.902671755725,287
performance evaluation review,0,0
photonic network communications,0.986625514403,266
mobile information systems,0.960492679526,161
netnomics economic research and electronic networking,0,0
journal of technology in human services,0.982608695652,72
international journal of computers communications and control,0,0
conference record of the asilomar conference on signals systems and computers,0,0
international journal of parallel emergent and distributed systems,0.999251497006,207
international journal of web and grid services,0.971388802969,237
groups complexity cryptology,0,1
proceedings - international conference on distributed computing systems,0,0
jisuanji yanjiu yu fazhancomputer research and development,0,0
journal of network and systems management,0.972644049542,648
ksii transactions on internet and information systems,0,0
international journal of communication systems,0.983251231527,720
international journal of software engineering and knowledge engineering,0,0
international journal of communication networks and distributed systems,0.990554742583,373
new generation computing,0.996385542169,305
ieice transactions on communications,0,0
ntt technical review,0,0
international conference on application-specific systems architectures and processors proceedings,0,0
journal of networks,0,0
wseas transactions on communications,0.970588235294,420
proceedings of the data compression conference,0,0
international journal of web information systems,0,0
information security technical report,0,0
international journal of internet manufacturing and services,0,0
journal of asynchronous learning network,0,0
international journal of networking and virtual organisations,0.973131411822,398
journal on chain and network science,0,0
computer law and security report,0,0
international journal of network management,0.986872493011,712
journal of website promotion,0,0
peer-to-peer networking and applications,0,0
international journal of security and networks,0.989913289683,245
international journal of mobile network design and innovation,0.992303463441,148
computing and informatics,0,0
journal of internet banking and commerce,0,0
journal of electronic commerce in organizations,0.997514910537,117
journal of the institute of telecommunications professionals,0,0
journal of internet technology,0,0
campus-wide information systems,0,0
tongxin xuebaojournal on communication,0,0
international journal of grid and high performance computing,0.999478079332,124
international journal of distributed sensor networks,0.996113989637,139
proceedings of the iasted international conference on parallel and distributed computing and systems,0,0
biomedical instrumentation and technology,0,0
journal of computer and systems sciences international,0.930910722297,390
beijing youdian xueyuan xuebaojournal of beijing university of posts and telecommunications,0,0
journal of emerging technologies in web intelligence,0,0
journal of computer science,0,0
international journal of computer applications in technology,0.966787668635,1260
security and communication networks,0.999165101231,158
journal of computer systems networks and communications,1.0,33
proceedings - international symposium on computers and communications,0,0
advances in information security,0,0
proceedings - international symposium on discharges and electrical insulation in vacuum isdeiv,0,0
international journal of electronic government research,0.989969135802,112
journal of communications and networks,0,0
journal of web engineering,0.993139534884,293
bt technology journal,0.866030751708,964
international journal of web based communities,0.973297126047,353
journal of interconnection networks,0,0
international journal of information and communication technology,0.9975,200
international journal of information technology and management,0.993667128439,345
journal of high speed networks,0.997018104366,338
journal of microelectronics and electronic packaging,0,0
ieee distributed systems online,0.990977443609,394
international journal of electronic security and digital forensics,0.994692613888,195
international journal of internet protocol technology,0.995444191344,215
international journal of e-collaboration,0.968950749465,103
journal of research and practice in information technology,0,0
iee communications engineer,0,0
international journal of communication networks and information security,0,0
ieee pacific rim conference on communications computers and signal processing conference proceedings,0,0
journal of china universities of posts and telecommunications,0,0
international journal of mobile computing and multimedia communications,1.0,92
electronics and communications in japan part ii electronics english translation of denshi tsushin gakkai ronbunshi,0,0
neural parallel and scientific computations,0,0
journal of information and knowledge management,0,0
international journal of high performance computing and networking,0.998681173755,232
complexity international,0,0
synthesis lectures on network simulation,0,0
lecture notes of the institute for computer sciences social-informatics and telecommunications engineering,0,0
international conference on communication technology proceedings icct,0,0
electronics and communications in japan part i communications english translation of denshi tsushin gakkai ronbunshi,0,0
electronics and communications in japan,0,0
international journal of business data communications and networking,0.999029126214,68
china communications,0,0
international journal of information and computer security,0.994731296101,138
international journal of internet technology and secured transactions,0.998998497747,121
journal of technology in counseling,0,0
