journal of cases on information technology,0.992116604013
journal of electronic publishing,1
education for information,1
international journal of system of systems engineering,1
tongxin xuebaojournal on communication,1
international journal of logistics research and applications,1
canadian journal of information and library science,1
journal of computer and systems sciences international,0.952058531586
cryptology and information security series,1
international journal of data mining and bioinformatics,0.975057686853
journal of information systems,1
international journal of computer applications in technology,0.987552140241
technology pedagogy and education,1
human it,1
security and communication networks,0.979264131107
journal of computer systems networks and communications,0.985157892308
information polity,0.983759627315
journal of computing and cultural heritage,1
advances in information security,1
opsearch,1
informatik-spektrum,1
journal of instruction-level parallelism,1
proceedings acm siguccs user services conference,1
journal of communications and networks,1
journal of web engineering,0.96200318583
international journal of information and communication technology,0.982162390686
journal of high speed networks,0.975704954818
journal of research and practice in information technology,1
journal of automation and information sciences,1
international journal of value chain management,1
international journal of technology and human interaction,0.990990637111
journal of china universities of posts and telecommunications,1
international journal of intelligent information and database systems,0.96880755168
journal of digital information management,1
international journal of information quality,1
journal of information and organizational sciences,1
journal of computational information systems,1
mondo digitale,1
international journal of healthcare information systems and informatics,0.990090235283
proceedings of the asist annual meeting,1
australasian journal of information systems,1
high technology letters,1
journal of information and computational science,1
systems and computers in japan,0.969730533327
gis-zeitschrift fur geoinformatik,1
journal of intelligent systems,1
logistics research,1
nec technical journal,1
2007 2nd international conference on digital information management icdim,1
capturing intelligence,1
electronic news,1
nii technical reports,1
information professional,1
