Knowledge Management,1.0,24
Management Information Systems,1.0,93
Management Science,0.82336255802,5361
Change Management,1.0,1
Human Resource Management,0,1
Information and Management,0.886466882993,1961
Information Management,1.0,21
Information Systems Management,0.996044825313,309
Knowledge Management,1.0,24
Management Information Systems,1.0,93
Management Science,0.82336255802,5361
Mathematical Systems Theory,0,23
Learning and Memory,0,2
Ad Hoc Networks,0.991103202847,1034
Computer Networks,1.0,13
Global Networks,0,41
Network Security,0.986311239193,2424
Networks,0.982614742698,558
Neural Networks,0.939208499006,2882
Wireless Networks,0.979446522064,1508
Ad Hoc Networks,0.991103202847,1034
Computer Networks,1.0,13
Global Networks,0,41
Neural Networks,0.939208499006,2882
Wireless Networks,0.979446522064,1508
Operations Research,0.893974915016,6021
Discrete Optimization,0.994936266806,353
Pattern Recognition and Image Analysis,0.981166623071,473
Scientific Programming,0.993084902036,311
Behavioral Science,0,77
Management Science,0.82336255802,5361
Theoretical Computer Science,0.96562699899,8317
Sensors and Actuators,0,1
Sensors and Actuators,0,1
Multidimensional Systems and Signal Processing,0.937570942111,672
Signal Processing,0.950182881055,5154
Multidimensional Systems and Signal Processing,0.937570942111,672
Signal Processing,0.950182881055,5154
Multidimensional Systems and Signal Processing,0.937570942111,672
Simulation and Gaming,0.84515224359,832
Information Society,0,1
Space Communications,0.888392857143,141
Computational Statistics,0.969085173502,496
Statistics,0,1
Computational Statistics,0.969085173502,496
Complex Systems,0,34
Decision Support Systems,0.939995202358,2480
Differential Equations and Dynamical Systems,0,1
Expert Systems,1.0,47
Information Systems,0.992925752856,1290
Information Systems Management,0.996044825313,309
Information Systems Research,0.941471048513,690
Knowledge-Based Systems,0.953882444598,1510
Management Information Systems,1.0,93
Mathematical Systems Theory,0,23
Multidimensional Systems and Signal Processing,0.937570942111,672
Multimedia Systems,0.988306145121,748
Real-Time Systems,0.94140506406,632
Systems Engineering,0.902671755725,287
Telecommunication Systems,0,1
Telecommunications Policy,0.833078393881,711
Real-Time Imaging,0.991596638655,311
Real-Time Systems,0.94140506406,632
Machine Translation,0.978583196046,323
Wireless Networks,0.979446522064,1508
Computer Supported Cooperative Work,0.954345917471,474
World Wide Web,0.977964056646,523
